28.655 0 0 0 11	-374.904 170.854 383.596 579.551 -300.927 630.907 -1305.464 965.992 -231.945 1761.798 552.998 1753.885 -878.641 2121.227 -1566.025 1899.740 2024.451 2133.326 -2276.526 3714.953 -4370.300 1294.542 
28.869 0 0 0 10	-376.816 111.618 383.661 518.488 -300.137 576.557 -1310.361 900.586 -253.937 1699.129 535.557 1698.570 -877.191 2066.533 -1586.351 1824.888 2009.647 2081.050 -3826.977 503.831 
29.083 0 0 0 15	-377.740 49.730 379.103 459.888 -303.000 514.393 -1314.847 837.650 -244.477 1635.832 547.668 1636.807 -890.347 1999.751 -1587.178 1762.740 1999.694 2034.904 -2867.958 876.823 -1226.883 2961.958 -4359.569 1127.461 -4364.398 1418.079 -4274.106 3048.691 -4448.633 3057.461 
29.296 0 0 0 13	-306.426 445.852 377.907 398.231 -1315.708 775.011 -263.251 1573.126 528.947 1580.856 -883.711 1939.127 -1601.113 1687.221 -377.743 2869.241 -2869.691 795.836 -3828.470 813.766 -3825.377 883.158 -4367.444 1335.262 -4260.410 2983.171 
29.510 0 0 0 12	-311.678 378.096 374.478 331.310 -1326.081 690.314 -252.358 1508.031 535.760 1512.940 -891.158 1868.352 -1594.569 1622.645 -394.417 2806.420 -2872.494 742.877 -1232.932 2835.550 -3824.649 1060.669 -4366.972 968.134 
29.723 0 0 0 9	-310.503 315.970 372.051 265.381 -266.428 1437.519 -1323.190 631.129 529.105 1453.704 -896.858 1798.818 1998.759 1831.525 -385.092 2740.072 -2885.110 666.080 
29.937 0 0 0 11	-314.168 241.070 368.224 199.930 -254.219 1371.641 -1329.463 550.681 519.708 1390.022 -900.410 1729.671 -1608.002 1473.462 1994.469 1764.557 -398.199 2664.409 -2888.818 587.737 -1254.331 2689.922 
30.151 0 0 0 12	-314.617 170.823 364.802 129.183 -263.963 1297.420 518.599 1316.541 -1335.723 473.004 -901.353 1660.086 -1602.765 1418.007 1987.701 1697.657 -411.423 2597.620 -1250.635 2622.010 -2888.831 483.424 -3916.207 515.578 
30.364 0 0 0 14	-315.680 99.534 361.838 67.063 -271.632 1225.251 517.771 1250.009 -928.288 1575.920 -1614.239 1330.676 -422.852 2526.864 1980.760 1632.813 -1268.094 2543.403 -2893.860 432.490 -2365.133 3138.638 -3909.422 724.568 -3902.529 973.010 -4505.064 2601.000 
30.578 0 0 0 11	-276.399 1151.286 514.785 1183.925 -1337.068 333.368 -921.687 1504.057 -1624.788 1246.743 -411.629 2459.796 1970.607 1567.492 -1282.276 2463.229 -2897.242 355.737 537.230 2898.635 -2356.515 3071.071 
30.791 0 0 0 10	-278.923 1078.516 507.999 1114.703 -1337.958 260.073 -929.154 1430.772 -1624.506 1180.273 -441.374 2381.443 1958.789 1503.032 -1295.486 2385.988 523.745 2825.875 -2371.781 2981.737 
31.005 0 0 0 11	-296.796 1001.967 495.949 1039.778 -1342.416 176.732 -932.305 1356.512 -1632.375 1101.051 -448.210 2305.842 1946.137 1440.066 -1305.907 2308.183 510.624 2755.080 1153.025 2783.649 -2389.746 2898.994 
31.218 0 0 0 13	-293.790 931.781 481.447 965.634 -944.579 1276.525 -1637.581 1023.274 -453.961 2231.289 1933.524 1379.170 -1314.524 2231.620 1127.385 2721.749 2288.905 2288.905 -2406.854 2818.065 -389.473 3705.589 -4407.485 502.169 -4409.664 619.738 
31.432 0 0 0 9	-303.764 857.804 468.675 900.316 -955.560 1201.304 -1651.065 934.127 -477.466 2153.709 1921.862 1320.859 -1343.345 2149.802 463.467 2628.452 1127.259 2655.657 
31.646 0 0 0 11	-324.898 784.374 454.732 837.513 -964.430 1129.203 -1656.049 862.085 -499.340 2079.899 1910.432 1264.488 -1368.252 2067.203 451.138 2558.531 1077.254 2600.721 2252.253 2174.975 -2461.332 2639.456 
31.859 0 0 0 10	-326.778 717.049 454.754 772.020 -971.499 1060.205 -1663.465 793.432 -520.540 2012.779 1900.161 1210.536 -1374.668 2000.154 1076.855 2536.911 1092.932 3174.106 -459.583 3490.877 
32.073 0 0 0 12	-327.063 655.987 454.555 713.509 -977.768 994.984 -1675.319 711.131 -524.109 1956.000 1892.009 1159.424 -1379.750 1934.338 408.163 2439.084 1053.020 2480.761 1071.119 3110.756 -482.513 3433.259 -1855.247 2969.016 
32.287 0 0 0 14	-335.340 592.712 449.727 654.356 -1001.223 917.452 -1676.612 660.435 -525.658 1895.461 1881.798 1108.464 -1387.127 1874.594 397.105 2373.003 1051.501 2418.287 1052.887 3057.807 -503.143 3366.610 -1856.370 2913.917 -3215.009 1533.481 923.174 3702.648 
32.500 0 0 0 14	-340.648 534.710 443.143 598.873 -989.371 875.321 -1678.844 594.510 -543.037 1833.263 1874.746 1060.680 -1393.455 1815.986 388.027 2318.757 1029.969 2368.766 1035.307 3006.749 -497.970 3331.994 -2495.288 2367.940 909.384 3647.342 -3905.691 653.589 
32.714 0 0 0 15	-343.776 481.956 426.742 556.141 -1009.565 803.044 -1686.172 531.648 -561.117 1779.636 1868.365 1014.440 -1402.525 1763.216 379.775 2269.443 1010.829 2324.747 1019.679 2961.364 -517.955 3270.236 -2510.429 2300.385 896.321 3594.946 -3942.620 2709.687 -4564.145 2582.269 
32.928 0 0 0 14	-345.496 434.348 428.636 501.868 -1000.419 767.648 -1687.976 484.019 -562.720 1731.874 1865.384 971.057 371.687 2221.115 1013.994 2277.469 2192.250 1872.359 1005.680 2920.707 -536.570 3206.414 -2527.726 2236.343 -1838.282 3854.039 -4561.142 2528.282 
33.141 0 0 0 16	-345.888 390.955 420.893 459.324 -1006.247 717.749 -1689.418 436.913 -563.850 1685.171 1863.253 928.984 364.755 2179.691 1016.413 2230.315 2189.355 1837.087 991.355 2879.104 -557.411 3161.233 -1912.255 2680.882 -2526.013 2195.830 -3934.954 3130.004 -4486.799 2487.073 -4478.066 2744.162 
33.355 0 0 0 14	-346.950 353.059 414.938 422.244 -1012.337 670.052 -580.490 1639.254 -1696.378 391.640 1862.936 888.575 357.988 2139.253 1002.728 2200.286 2206.317 1786.641 1004.091 2835.466 -578.051 3118.885 -1916.768 2638.204 -2527.589 2158.765 -4488.998 2437.327 
33.568 0 0 0 14	-347.258 318.203 417.299 382.384 -1007.853 642.073 -568.807 1606.261 -1693.173 359.895 1854.306 864.677 -1436.980 1568.189 352.212 2104.733 987.385 2166.618 991.073 2798.703 -570.215 3076.605 -1920.088 2594.850 -4187.799 663.282 -4577.863 2383.085 
33.782 0 0 0 12	-352.174 280.132 406.683 359.803 -1016.722 598.895 -586.247 1567.989 -1694.289 329.336 1856.324 826.489 347.095 2074.159 -1434.925 1538.768 994.843 2133.449 980.391 2768.538 -565.112 3049.073 -1927.012 2557.231 
33.996 0 0 0 14	-348.070 257.558 407.739 324.330 -1013.964 573.673 -576.441 1541.762 -1699.370 284.377 1851.544 805.074 342.474 2046.543 -1431.778 1508.779 982.587 2107.166 972.046 2744.972 -586.738 3018.504 -1910.161 2534.869 -3188.583 706.892 -4498.032 2341.527 
34.210 0 0 0 14	-353.381 225.129 404.110 304.518 -1012.397 549.687 -581.273 1514.267 -1696.849 268.754 1849.294 784.979 338.513 2022.872 -1433.775 1484.717 990.606 2076.849 987.412 2712.893 -580.823 2988.073 -1921.251 2503.823 -2541.129 2021.305 -3191.696 678.416 
34.423 0 0 0 13	-350.683 206.568 408.604 270.449 -586.768 1489.599 -1699.300 238.821 1846.835 764.984 352.159 1997.190 -1434.761 1460.024 981.996 2058.797 977.836 2686.581 -576.434 2965.496 -1936.871 2479.082 -2546.851 1989.818 -3195.534 650.139 
34.637 0 0 0 14	-348.890 189.432 398.597 263.826 -579.438 1470.990 -1699.336 223.722 1851.531 729.337 348.338 1975.524 -1438.962 1438.962 972.955 2039.843 2171.490 1636.335 972.021 2670.606 -599.300 2945.654 -1928.252 2468.050 -2538.971 1983.661 -3192.595 649.541 
34.850 0 0 0 16	-352.911 168.330 399.888 245.052 -587.383 1453.824 -1699.239 208.640 1845.018 726.772 345.560 1959.767 -1442.906 1417.939 985.458 2020.489 2169.893 1635.131 967.233 2657.451 -595.911 2928.995 -1941.001 2440.172 -2547.458 1954.733 -3194.215 620.892 -203.292 3323.789 -4499.468 2921.988 
35.064 0 0 0 14	-352.151 153.120 398.073 234.483 -581.764 1439.917 342.955 1944.995 1844.755 708.135 -1434.347 1409.529 980.198 2009.703 2167.198 1603.642 963.129 2646.174 -592.522 2912.336 -1931.040 2427.651 -2559.627 1928.817 -3194.215 620.892 -202.376 3308.817 
35.277 0 0 0 18	-351.074 145.420 399.701 221.558 -590.481 1425.546 340.871 1933.178 1848.054 690.959 -1442.276 1392.790 974.061 1997.120 2164.787 1601.858 983.382 2630.176 -590.328 2901.557 -1926.683 2422.172 -2551.640 1922.799 -3195.578 592.265 -201.582 3295.841 -3827.491 572.022 -4221.459 2847.410 -4498.665 2442.576 -3978.054 3581.856 
35.491 0 0 0 17	-350.767 138.171 398.104 216.153 -587.419 1418.155 339.656 1926.284 1843.371 689.208 -1438.680 1389.317 970.992 1990.829 2168.806 1604.832 979.880 2620.809 -588.534 2892.738 -1922.325 2416.694 -2549.245 1920.994 -3195.578 592.265 -201.094 3287.856 -4200.639 665.316 -4206.817 855.887 -4518.048 2878.314 
35.704 0 0 0 18	-350.093 134.388 400.042 208.249 -585.888 1414.460 338.788 1921.360 1843.371 689.208 -1435.083 1385.843 968.800 1986.335 2169.784 1576.440 976.728 2612.379 -587.936 2889.798 -1920.458 2414.346 -2546.050 1918.586 -3193.612 591.901 -200.728 3281.867 -4204.857 855.488 -4207.330 971.339 -4513.831 2875.628 -3953.301 4093.763 
35.918 0 0 0 15	-350.315 130.978 398.268 207.325 -584.740 1411.688 338.440 1919.390 1842.434 688.858 -1435.083 1385.843 968.362 1985.436 2168.975 1575.852 976.028 2610.505 -587.139 2885.878 -1940.824 2396.718 -2548.446 1920.392 -3194.595 592.083 -4106.763 1958.825 -4511.301 2874.016 
36.132 0 0 0 16	-352.385 128.258 398.268 207.325 -585.123 1412.612 338.267 1918.406 1842.434 688.858 -1434.364 1385.149 968.800 1986.335 2169.784 1576.440 976.728 2612.379 -587.139 2885.878 -1942.083 2398.272 -2545.251 1917.984 -3193.612 591.901 -200.728 3281.867 -4025.875 2231.579 -4507.452 2198.431 
36.346 0 0 0 14	-350.315 130.978 399.155 207.787 -585.506 1413.536 338.093 1917.421 1844.308 689.558 -1435.083 1385.843 967.923 1984.537 2173.020 1578.791 976.728 2612.379 -587.537 2887.838 -1942.712 2399.050 -2546.050 1918.586 -3193.612 591.901 -200.850 3283.863 
36.559 0 0 0 20	-350.315 130.978 400.062 203.842 -585.506 1413.536 338.440 1919.390 1843.371 689.208 -1447.847 1373.956 968.362 1985.436 2172.211 1578.203 976.728 2612.379 -587.537 2887.838 -1942.712 2399.050 -2543.654 1916.781 -3193.612 591.901 -200.789 3282.865 -1875.069 3526.493 -4200.822 2094.453 -4199.299 2232.807 -4198.596 2375.451 -4018.760 2813.966 -4513.831 2875.628 
36.773 0 0 0 16	-350.315 130.978 400.062 203.842 -585.123 1412.612 338.093 1917.421 1842.434 688.858 -1434.364 1385.149 968.800 1986.335 2171.402 1577.616 977.079 2613.315 -587.139 2885.878 -1942.712 2399.050 -2545.251 1917.984 -3193.612 591.901 -200.667 3280.869 -4508.351 2198.870 -3992.062 3118.941 
36.987 0 0 0 16	-350.093 134.388 399.155 207.787 -585.506 1413.536 338.614 1920.375 1843.371 689.208 -1434.364 1385.149 968.362 1985.436 2173.829 1579.379 976.378 2611.442 -587.139 2885.878 -1942.712 2399.050 -2546.849 1919.188 -3193.612 591.901 -200.728 3281.867 -1874.600 3525.610 -4507.452 2198.431 
37.200 0 0 0 16	-350.315 130.978 400.062 203.842 -585.506 1413.536 338.267 1918.406 1842.434 688.858 -1435.802 1386.538 985.651 1976.910 2172.211 1578.203 976.378 2611.442 -586.939 2884.898 -1942.712 2399.050 -2546.849 1919.188 -3192.629 591.719 -200.850 3283.863 -4507.452 2198.431 -4512.144 2874.553 
37.414 0 0 0 16	-349.159 134.030 400.062 203.842 -585.123 1412.612 338.093 1917.421 1841.498 688.508 -1435.083 1385.843 968.362 1985.436 2173.020 1578.791 976.378 2611.442 -587.338 2886.858 -1942.083 2398.272 -2545.251 1917.984 -3193.612 591.901 -200.728 3281.867 -4509.250 2199.308 -4512.144 2874.553 
37.628 0 0 0 16	-352.385 128.258 400.953 204.296 -585.123 1412.612 338.267 1918.406 1843.371 689.208 -1435.083 1385.843 968.362 1985.436 2170.593 1577.028 976.728 2612.379 -587.139 2885.878 -1942.083 2398.272 -2546.050 1918.586 -3192.629 591.719 -200.728 3281.867 -4505.655 2197.555 -4512.988 2875.090 
37.841 0 0 0 16	-352.385 128.258 399.155 207.787 -585.123 1412.612 338.267 1918.406 1842.434 688.858 -1435.802 1386.538 967.923 1984.537 2171.402 1577.616 976.378 2611.442 -587.537 2887.838 -1942.712 2399.050 -2545.251 1917.984 -3193.612 591.901 -200.789 3282.865 -4509.250 2199.308 -4513.831 2875.628 
38.055 0 0 0 16	-350.315 130.978 400.062 203.842 -585.506 1413.536 338.788 1921.360 1844.308 689.558 -1435.083 1385.843 968.362 1985.436 2172.211 1578.203 976.378 2611.442 -587.537 2887.838 -1942.712 2399.050 -2546.050 1918.586 -3193.612 591.901 -200.606 3279.871 -4507.452 2198.431 -4512.988 2875.090 
38.268 0 0 0 15	-350.315 130.978 399.155 207.787 -585.506 1413.536 338.440 1919.390 1843.371 689.208 -1435.083 1385.843 967.923 1984.537 2171.402 1577.616 976.378 2611.442 -587.139 2885.878 -1942.712 2399.050 -2546.050 1918.586 -3192.629 591.719 -200.728 3281.867 -4514.674 2876.165 
38.482 0 0 0 16	-352.385 128.258 400.953 204.296 -585.123 1412.612 338.267 1918.406 1842.434 688.858 -1435.802 1386.538 968.800 1986.335 2171.402 1577.616 976.028 2610.505 -587.338 2886.858 -1941.453 2397.495 -2546.849 1919.188 -3191.645 591.537 -200.789 3282.865 -4508.351 2198.870 -4512.144 2874.553 
38.696 0 0 0 16	-350.315 130.978 400.953 204.296 -585.506 1413.536 338.614 1920.375 1842.434 688.858 -1435.083 1385.843 967.923 1984.537 2173.020 1578.791 976.028 2610.505 -586.939 2884.898 -1942.083 2398.272 -2546.050 1918.586 -3193.612 591.901 -200.789 3282.865 -4508.351 2198.870 -4514.674 2876.165 
38.909 0 0 0 17	-350.315 130.978 398.268 207.325 -585.123 1412.612 338.267 1918.406 1842.434 688.858 -1434.364 1385.149 968.800 1986.335 2171.402 1577.616 976.378 2611.442 -586.939 2884.898 -1942.712 2399.050 -2545.251 1917.984 -3192.629 591.719 -200.789 3282.865 -1875.539 3527.376 -4509.250 2199.308 -4512.988 2875.090 
39.123 0 0 0 16	-350.315 130.978 400.062 203.842 -585.123 1412.612 338.440 1919.390 1842.434 688.858 -1435.802 1386.538 968.800 1986.335 2171.402 1577.616 976.378 2611.442 -587.139 2885.878 -1942.083 2398.272 -2545.251 1917.984 -3192.629 591.719 -200.728 3281.867 -4507.452 2198.431 -4513.831 2875.628 
39.336 0 0 0 16	-350.315 130.978 400.062 203.842 -585.888 1414.460 338.440 1919.390 1841.498 688.508 -1435.083 1385.843 967.485 1983.638 2172.211 1578.203 976.728 2612.379 -587.338 2886.858 -1942.083 2398.272 -2545.251 1917.984 -3194.595 592.083 -200.728 3281.867 -4508.351 2198.870 -4512.144 2874.553 
39.550 0 0 0 16	-350.315 130.978 400.953 204.296 -585.506 1413.536 338.093 1917.421 1843.371 689.208 -1434.364 1385.149 968.362 1985.436 2172.211 1578.203 976.378 2611.442 -587.338 2886.858 -1942.083 2398.272 -2544.453 1917.383 -3191.645 591.537 -200.606 3279.871 -4509.250 2199.308 -4512.144 2874.553 
39.764 0 0 0 16	-348.907 137.438 400.953 204.296 -585.123 1412.612 338.267 1918.406 1842.434 688.858 -1433.644 1384.454 985.651 1976.910 2171.402 1577.616 976.728 2612.379 -587.139 2885.878 -1942.083 2398.272 -2544.453 1917.383 -3194.595 592.083 -200.667 3280.869 -4508.351 2198.870 -4512.988 2875.090 
39.977 0 0 0 16	-351.252 131.328 400.042 208.249 -585.506 1413.536 338.267 1918.406 1842.434 688.858 -1447.122 1373.267 967.923 1984.537 2170.593 1577.028 976.378 2611.442 -586.939 2884.898 -1942.083 2398.272 -2545.251 1917.984 -3191.645 591.537 -200.606 3279.871 -4509.250 2199.308 -4513.831 2875.628 
40.191 0 0 0 16	-351.252 131.328 400.042 208.249 -585.506 1413.536 338.440 1919.390 1843.371 689.208 -1434.364 1385.149 968.800 1986.335 2171.402 1577.616 976.378 2611.442 -587.338 2886.858 -1942.083 2398.272 -2544.453 1917.383 -3192.629 591.719 -200.667 3280.869 -4508.351 2198.870 -4512.988 2875.090 
40.405 0 0 0 15	-351.252 131.328 400.953 204.296 -585.123 1412.612 338.093 1917.421 1842.434 688.858 -1433.644 1384.454 968.362 1985.436 2173.020 1578.791 975.678 2609.569 -587.338 2886.858 -1942.712 2399.050 -2544.453 1917.383 -3193.612 591.901 -200.606 3279.871 -4512.988 2875.090 
40.618 0 0 0 16	-351.252 131.328 400.062 203.842 -585.506 1413.536 338.267 1918.406 1843.371 689.208 -1435.083 1385.843 968.800 1986.335 2173.020 1578.791 976.378 2611.442 -587.338 2886.858 -1941.453 2397.495 -2546.050 1918.586 -3195.578 592.265 -200.667 3280.869 -4506.553 2197.993 -4512.144 2874.553 
40.832 0 0 0 16	-351.252 131.328 399.155 207.787 -585.506 1413.536 338.267 1918.406 1843.371 689.208 -1434.364 1385.149 985.205 1976.015 2171.402 1577.616 976.728 2612.379 -587.338 2886.858 -1942.712 2399.050 -2546.050 1918.586 -3193.612 591.901 -200.667 3280.869 -4506.553 2197.993 -4512.988 2875.090 
41.045 0 0 0 16	-351.252 131.328 399.155 207.787 -585.506 1413.536 338.267 1918.406 1843.371 689.208 -1447.847 1373.956 967.923 1984.537 2170.593 1577.028 976.378 2611.442 -587.139 2885.878 -1942.083 2398.272 -2544.453 1917.383 -3192.629 591.719 -200.667 3280.869 -4509.250 2199.308 -4512.988 2875.090 
41.259 0 0 0 16	-351.252 131.328 400.042 208.249 -585.506 1413.536 338.440 1919.390 1842.434 688.858 -1433.644 1384.454 968.362 1985.436 2172.211 1578.203 977.079 2613.315 -587.139 2885.878 -1941.453 2397.495 -2543.654 1916.781 -3191.645 591.537 -200.789 3282.865 -4509.250 2199.308 -4512.144 2874.553 
41.473 0 0 0 16	-351.252 131.328 400.953 204.296 -585.506 1413.536 338.267 1918.406 1843.371 689.208 -1435.083 1385.843 968.362 1985.436 2169.784 1576.440 976.028 2610.505 -587.537 2887.838 -1942.083 2398.272 -2545.251 1917.984 -3191.645 591.537 -200.728 3281.867 -4508.351 2198.870 -4512.988 2875.090 
41.686 0 0 0 16	-351.252 131.328 399.155 207.787 -585.506 1413.536 338.440 1919.390 1843.371 689.208 -1434.364 1385.149 967.923 1984.537 2171.402 1577.616 976.028 2610.505 -587.737 2888.818 -1942.083 2398.272 -2546.050 1918.586 -3192.629 591.719 -200.483 3277.875 -4509.250 2199.308 -4512.988 2875.090 
41.900 0 0 0 16	-351.252 131.328 400.953 204.296 -585.123 1412.612 338.440 1919.390 1843.371 689.208 -1435.083 1385.843 968.362 1985.436 2169.784 1576.440 976.028 2610.505 -587.338 2886.858 -1941.453 2397.495 -2544.453 1917.383 -3193.612 591.901 -200.789 3282.865 -4506.553 2197.993 -4513.831 2875.628 
42.114 0 0 0 16	-348.907 137.438 399.155 207.787 -585.506 1413.536 338.440 1919.390 1842.434 688.858 -1447.122 1373.267 985.651 1976.910 2171.402 1577.616 976.378 2611.442 -587.338 2886.858 -1942.712 2399.050 -2544.453 1917.383 -3193.612 591.901 -200.728 3281.867 -4509.250 2199.308 -4513.831 2875.628 
42.328 0 0 0 17	-351.252 131.328 399.155 207.787 -585.123 1412.612 338.440 1919.390 1841.498 688.508 -1434.364 1385.149 985.651 1976.910 2171.402 1577.616 976.378 2611.442 -587.139 2885.878 -1942.712 2399.050 -2545.251 1917.984 -3193.612 591.901 -200.728 3281.867 -1874.600 3525.610 -4508.351 2198.870 -4514.674 2876.165 
42.541 0 0 0 16	-351.252 131.328 399.155 207.787 -585.506 1413.536 338.267 1918.406 1842.434 688.858 -1434.364 1385.149 985.651 1976.910 2171.402 1577.616 976.728 2612.379 -587.338 2886.858 -1942.712 2399.050 -2545.251 1917.984 -3193.612 591.901 -200.728 3281.867 -4509.250 2199.308 -4512.988 2875.090 
42.755 0 0 0 16	-351.252 131.328 398.209 211.732 -585.888 1414.460 338.267 1918.406 1843.371 689.208 -1434.364 1385.149 967.923 1984.537 2172.211 1578.203 976.378 2611.442 -587.139 2885.878 -1942.712 2399.050 -2544.453 1917.383 -3193.612 591.901 -200.789 3282.865 -4508.351 2198.870 -4512.988 2875.090 
42.968 0 0 0 16	-351.252 131.328 399.155 207.787 -585.123 1412.612 338.788 1921.360 1843.371 689.208 -1435.083 1385.843 968.362 1985.436 2172.211 1578.203 975.678 2609.569 -586.939 2884.898 -1942.083 2398.272 -2545.251 1917.984 -3192.629 591.719 -200.606 3279.871 -4508.351 2198.870 -4512.988 2875.090 
